Id,Rented_Bike_Count
6924,6.959560169225475
6925,6.987061119553397
6926,7.020359518325961
6927,6.99883337322513
6928,7.066140439034782
6929,7.0677767065029995
6930,7.264950754485189
6931,7.028403717058138
6932,6.996500426575902
6933,7.357763773944996
6934,7.305982349140479
6935,7.017581709410001
6936,6.70845144677253
6937,6.482039883336763
6938,6.191030483565874
6939,4.720541636570281
6940,4.230414656491457
6941,5.393477155630042
6942,5.56713604295791
6943,5.659069899131982
6944,6.395613073630858
6945,6.2794862164041705
6946,6.516255354028642
6947,6.88857315084292
6948,6.942078371549631
6949,6.974588735242073
6950,6.9535925906807785
6951,5.498190447599068
6952,6.509047453413269
6953,4.155192589032159
6954,6.26701981928316
6955,6.383499787760576
6956,6.392336104884277
6957,6.945983991202643
6958,6.8151250715256335
6959,6.800051889987404
6960,6.535429962789739
6961,6.463983088809881
6962,5.08268359220648
6963,5.602482156822575
6964,5.174034872438545
6965,5.305746875084463
6966,5.693264140391866
6967,6.437594806610287
6968,7.30726303684843
6969,7.02194057244148
6970,6.6968130669749
6971,6.9220894189523525
6972,7.059800349391702
6973,7.041501240282119
6974,7.102867306226158
6975,7.254841408591613
6976,7.3634789848076405
6977,7.733867957432504
6978,7.943408511907176
6979,7.608780940332182
6980,7.337431829569248
6981,7.463548913854976
6982,7.289225640884523
6983,6.948012048452907
6984,0.0
6985,0.0
6986,0.0
6987,0.0
6988,0.0
6989,0.0
6990,0.0
6991,0.0
6992,0.0
6993,0.0
6994,0.0
6995,0.0
6996,0.0
6997,0.0
6998,0.0
6999,0.0
7000,0.0
7001,0.0
7002,0.0
7003,0.0
7004,0.0
7005,0.0
7006,0.0
7007,0.0
7008,0.0
7009,0.0
7010,0.0
7011,0.0
7012,0.0
7013,0.0
7014,0.0
7015,0.0
7016,0.0
7017,0.0
7018,0.0
7019,0.0
7020,0.0
7021,0.0
7022,0.0
7023,0.0
7024,0.0
7025,0.0
7026,0.0
7027,0.0
7028,0.0
7029,0.0
7030,0.0
7031,0.0
7032,6.875009333492008
7033,6.669975071578118
7034,6.244477412104235
7035,5.7730928047201635
7036,5.361165933069315
7037,5.446673093385809
7038,4.779493709528663
7039,4.606823869900885
7040,5.475478173533919
7041,4.897191032187184
7042,5.211809919510622
7043,5.909218146711799
7044,5.565606535488808
7045,6.172995491873426
7046,5.824081776592839
7047,6.779359729289917
7048,6.980378753234549
7049,7.379816505337666
7050,7.542293551423788
7051,7.241087284252121
7052,7.076755534404514
7053,6.883125508086205
7054,6.747993571889507
7055,6.764870269191472
7056,6.767824110909675
7057,6.568185366433226
7058,6.274571877542749
7059,4.4223530722949205
7060,4.008425920232071
7061,4.417541249420074
7062,4.606451163783378
7063,4.24288394687517
7064,5.025506865453301
7065,5.3611290915735825
7066,5.023199840449004
7067,5.785792441257899
7068,6.281160769300764
7069,6.529322283802218
7070,6.113722486407099
7071,7.05297662502238
7072,7.1103651048041305
7073,7.53990598717502
7074,7.77327409435527
7075,7.412514007888566
7076,7.04959878804836
7077,7.3367495440797335
7078,7.238046444887164
7079,6.967353745133835
7080,6.836978982486503
7081,6.646466506260956
7082,6.40587052144161
7083,5.791749629510127
7084,5.475064020579349
7085,3.6990819432812434
7086,5.29487112076178
7087,5.643192609700858
7088,6.586255250645054
7089,6.758644831734967
7090,6.826072093600612
7091,7.013071698141902
7092,7.206137533941935
7093,7.279834723995271
7094,7.319530239343339
7095,7.4161255390692755
7096,7.48071047848733
7097,7.6005831832208655
7098,7.685699396663941
7099,7.3701374704788645
7100,7.240115395309969
7101,7.404388665244039
7102,7.236740152128749
7103,6.885026392842142
7104,6.56027089327888
7105,6.31707746020298
7106,5.944392566475484
7107,5.673837944134664
7108,5.353489197094493
7109,5.333938639183372
7110,5.395535001309215
7111,5.502306122337815
7112,6.2573455784366185
7113,6.234531028592179
7114,6.376411322325355
7115,6.844236638867893
7116,6.905999188357636
7117,7.166353876289525
7118,7.296826046504419
7119,7.549436904547619
7120,7.617746994097874
7121,7.419880296709489
7122,7.2903094224597265
7123,6.984966390036076
7124,7.085442079874515
7125,7.408909790297798
7126,7.2981522463602895
7127,6.8951162108641935
7128,6.757198382725803
7129,6.48373521715478
7130,6.053258264721177
7131,5.5657760519998325
7132,5.134721721077627
7133,5.193046905890641
7134,5.664344928389484
7135,6.305566259204189
7136,6.896870871194823
7137,6.697616103032495
7138,6.609738265753824
7139,6.875973662484904
7140,6.970299967929869
7141,7.081692098539932
7142,7.114540733393772
7143,7.203454291422035
7144,7.287101622731474
7145,7.389431866607007
7146,7.46963701404314
7147,7.108136036156379
7148,6.895855681318246
7149,7.102337776998671
7150,7.132624644221357
7151,6.722971628867213
7152,6.541608847933387
7153,6.208768306658107
7154,5.889895783969792
7155,5.489454913544779
7156,5.06446159061637
7157,5.129581461440268
7158,5.575973413666806
7159,6.145333663546297
7160,6.614724401530283
7161,6.568234711206066
7162,6.579804031135219
7163,6.853544754769629
7164,7.034727014760772
7165,7.0913564662045285
7166,7.121197063654277
7167,7.242981948205428
7168,7.338400470857013
7169,7.345749478296083
7170,7.464335421052442
7171,7.0609103298525415
7172,7.016804559635502
7173,7.245743559506466
7174,7.138808461969477
7175,6.898609806776483
7176,6.756770096364653
7177,6.489407070583697
7178,6.1159836902742395
7179,5.655846383434336
7180,5.176907422412309
7181,5.288618447350858
7182,5.972924079122385
7183,6.843379124424384
7184,7.349841800968662
7185,7.030956493172824
7186,6.680908513316215
7187,6.853006473346132
7188,7.037578462906338
7189,7.078777157597725
7190,7.122291842363867
7191,7.256378922797923
7192,7.350678352597176
7193,7.657414942824664
7194,7.885078531143856
7195,7.581222015446839
7196,7.353171120889616
7197,7.440737980127676
7198,7.292213366837006
7199,6.9379545832910825
7200,6.730510924165078
7201,6.447528835341541
7202,6.035571524660525
7203,5.557590704810466
7204,5.06472452688015
7205,5.1349738972290115
7206,5.838652893222252
7207,6.749564890653677
7208,7.297713998148244
7209,7.034194362287642
7210,6.68959169128319
7211,6.901449399767174
7212,7.068285261099912
7213,7.080408342812739
7214,7.12273057772892
7215,7.216487127098583
7216,7.3054282228790255
7217,7.665240128674262
7218,7.869962443462244
7219,7.559923556182835
7220,7.312164998809368
7221,7.386175623376269
7222,7.233273732830626
7223,6.943360287757709
7224,0.0
7225,0.0
7226,0.0
7227,0.0
7228,0.0
7229,0.0
7230,0.0
7231,0.0
7232,0.0
7233,0.0
7234,0.0
7235,0.0
7236,0.0
7237,0.0
7238,0.0
7239,0.0
7240,0.0
7241,0.0
7242,0.0
7243,0.0
7244,0.0
7245,0.0
7246,0.0
7247,0.0
7248,6.6830521336653606
7249,6.474027912866124
7250,6.12826805001074
7251,5.708047445164111
7252,5.287777467982669
7253,5.2478600714387325
7254,5.532296561526722
7255,6.169731950699738
7256,6.802451648712149
7257,6.765293869527541
7258,6.815031941862132
7259,7.052974100424795
7260,7.21096624669625
7261,7.268383832492849
7262,7.29123906226784
7263,7.401790173363397
7264,7.4605836138355714
7265,7.444767527799638
7266,7.488826676305314
7267,7.113751802402561
7268,7.192322428653177
7269,7.517998870261094
7270,7.344462118044588
7271,6.985698357214962
7272,0.0
7273,0.0
7274,0.0
7275,0.0
7276,0.0
7277,0.0
7278,0.0
7279,0.0
7280,0.0
7281,0.0
7282,0.0
7283,0.0
7284,0.0
7285,0.0
7286,0.0
7287,0.0
7288,0.0
7289,0.0
7290,0.0
7291,0.0
7292,0.0
7293,0.0
7294,0.0
7295,0.0
7296,6.442691500741044
7297,6.141230384799273
7298,5.756604736527456
7299,5.372561537526865
7300,4.9009059511270125
7301,5.02026980996117
7302,5.7918518032605455
7303,6.634947731539534
7304,7.11223541221872
7305,6.827078398956265
7306,6.45082092592391
7307,6.600460946525024
7308,6.77312146997962
7309,6.744298335986092
7310,6.8776358802579
7311,6.954755876971384
7312,7.013110084378921
7313,7.303136362967034
7314,7.431100533686153
7315,7.116767906435386
7316,6.8894248989637825
7317,6.822274926457188
7318,6.794534583465362
7319,6.381799773983644
7320,0.0
7321,0.0
7322,0.0
7323,0.0
7324,0.0
7325,0.0
7326,0.0
7327,0.0
7328,0.0
7329,0.0
7330,0.0
7331,0.0
7332,0.0
7333,0.0
7334,0.0
7335,0.0
7336,0.0
7337,0.0
7338,0.0
7339,0.0
7340,0.0
7341,0.0
7342,0.0
7343,0.0
7344,6.389949569954238
7345,6.188997464422536
7346,5.7823166308043765
7347,5.404321590069816
7348,4.85003203020877
7349,4.932374828538855
7350,5.157402053960964
7351,5.601483084809962
7352,6.577112702291966
7353,6.514712468491044
7354,6.572501234952943
7355,6.869146973350899
7356,7.023602929056109
7357,7.11114902100756
7358,7.136377862618781
7359,7.271371707752096
7360,7.356850442431478
7361,7.396874653121694
7362,7.4864966547129645
7363,7.078342840644621
7364,7.0305245023728675
7365,7.1805287064755055
7366,7.04126730479599
7367,6.746466077822449
7368,0.0
7369,0.0
7370,0.0
7371,0.0
7372,0.0
7373,0.0
7374,0.0
7375,0.0
7376,0.0
7377,0.0
7378,0.0
7379,0.0
7380,0.0
7381,0.0
7382,0.0
7383,0.0
7384,0.0
7385,0.0
7386,0.0
7387,0.0
7388,0.0
7389,0.0
7390,0.0
7391,0.0
7392,6.823676847443715
7393,6.553079346871624
7394,6.180585764799247
7395,5.7670323874099685
7396,5.3770663141850745
7397,5.518369550933125
7398,6.215794401889563
7399,6.897700261769135
7400,6.069452108109314
7401,5.189748002608578
7402,4.651418057820879
7403,4.932559006189579
7404,4.692169095987806
7405,4.748193907458087
7406,4.775071248645514
7407,4.451998887751632
7408,3.851742011081718
7409,4.622751881498152
7410,5.175410961609789
7411,4.88011023491014
7412,4.808275236819525
7413,4.855744566243661
7414,5.028060903967951
7415,5.300378128727853
7416,0.0
7417,0.0
7418,0.0
7419,0.0
7420,0.0
7421,0.0
7422,0.0
7423,3.006887483165217
7424,3.1608330652555465
7425,3.4222976464406774
7426,3.394210087915377
7427,4.470909123832711
7428,4.979063931636113
7429,5.266305853707532
7430,6.700197730539932
7431,7.100189512460783
7432,7.244719854016878
7433,7.166122593350021
7434,7.279059042085243
7435,6.937983637526628
7436,7.034192399272991
7437,7.208906022493375
7438,7.085667619909874
7439,6.711459247733813
7440,6.275313230212358
7441,5.954745737409108
7442,5.694369578850203
7443,5.323565629346151
7444,4.614702697361592
7445,4.765195247002191
7446,4.981137818508031
7447,5.393802780787122
7448,6.368749275675736
7449,6.481888012423721
7450,6.556881232030951
7451,6.821269556399289
7452,6.967121940979102
7453,7.05534254261129
7454,7.017224530604915
7455,7.16460998617073
7456,7.21534240072132
7457,7.26670812443712
7458,7.352516965934431
7459,6.82144730653947
7460,6.908697038810402
7461,6.986714394371118
7462,6.914752615775595
7463,6.664028171408857
7464,6.408643546432969
7465,6.117246570148921
7466,5.699420003392236
7467,5.259489219265189
7468,4.81499898845249
7469,4.882229344190512
7470,5.4335634871242355
7471,6.37564358985452
7472,6.775601375405115
7473,6.790698944812614
7474,6.43985500633475
7475,6.734554277256219
7476,6.846018775088997
7477,6.962319770154608
7478,6.984841192814328
7479,7.101921999220809
7480,7.236613749926329
7481,7.414765878234543
7482,7.580394056249505
7483,7.251564403576316
7484,7.091748255495731
7485,7.092664426916258
7486,6.976745567245088
7487,6.572679949459031
7488,0.0
7489,0.0
7490,0.0
7491,0.0
7492,0.0
7493,0.0
7494,0.0
7495,0.0
7496,0.0
7497,0.0
7498,0.0
7499,0.0
7500,0.0
7501,0.0
7502,0.0
7503,0.0
7504,0.0
7505,0.0
7506,0.0
7507,0.0
7508,0.0
7509,0.0
7510,0.0
7511,0.0
7512,6.722840568058802
7513,6.440737325533084
7514,3.549170793347952
7515,3.661109574003829
7516,4.202847166495288
7517,4.544816174771238
7518,5.436670071322392
7519,6.086769930661906
7520,6.632321915031594
7521,6.645841460934317
7522,6.215378688622716
7523,6.525660771655083
7524,6.650659069233831
7525,6.689908431118416
7526,6.698822440553256
7527,6.77383688032492
7528,6.8653558329052675
7529,7.161407981698852
7530,7.31258668717562
7531,7.03122465476201
7532,6.726212815210108
7533,6.660397349368081
7534,6.475727997408384
7535,6.27517191458408
7536,6.0652909316289545
7537,5.7975319134491
7538,5.448235199336593
7539,5.043871660232029
7540,4.600346287448314
7541,4.680776152436082
7542,5.530169278259611
7543,6.42894821445265
7544,6.740912905091608
7545,6.619826240107707
7546,6.268019957509854
7547,6.446446680051257
7548,6.6411410882014215
7549,6.700874103981485
7550,6.688039141170393
7551,6.71622657292962
7552,6.896016877645177
7553,7.11885515006934
7554,7.278719559292114
7555,6.9644952467361945
7556,6.705875288974763
7557,6.536754714891788
7558,6.395590672157596
7559,6.13971804856575
7560,6.111966026094026
7561,5.886436248623057
7562,5.632752947277971
7563,5.211786890886141
7564,4.726199410387434
7565,4.792295780287771
7566,5.645895654364336
7567,6.547065373789759
7568,6.887677541603237
7569,6.7860807987527965
7570,6.452990541610992
7571,6.6153082138436
7572,6.7787513387058205
7573,6.850440021662959
7574,6.859380318383552
7575,6.965507228276829
7576,7.0287603882472665
7577,7.372970947342718
7578,7.543210384647526
7579,7.215520144901072
7580,6.928780930079646
7581,6.87899258644672
7582,6.719907124603082
7583,6.454409533555599
7584,6.102071131838525
7585,5.919658032521641
7586,5.576591601570769
7587,5.149548030568542
7588,4.71905963120492
7589,4.715055445762697
7590,5.0191146434927525
7591,5.692627640643253
7592,6.224633527277281
7593,6.383840911568132
7594,6.505637055379296
7595,6.756895144370073
7596,6.87999700836103
7597,7.0388647069811725
7598,7.070738201142715
7599,7.1877493110282265
7600,7.1836088723102325
7601,7.152377268345196
7602,7.156141818481298
7603,6.803243533808465
7604,6.810525122132723
7605,6.967546253974246
7606,6.724669182902271
7607,6.450396279005503
7608,6.249247168353947
7609,5.697751802687143
7610,5.425358266962544
7611,4.9209604291594875
7612,4.405581605658457
7613,4.303024838125244
7614,4.64507318510512
7615,5.265187449667082
7616,5.867728407043512
7617,6.087493704437683
7618,6.2536652278517675
7619,6.615698555029963
7620,6.840911006281232
7621,6.931539947349498
7622,7.074452144531282
7623,7.1805161666363695
7624,7.188913324528581
7625,7.048527606585845
7626,6.8426368507802655
7627,6.425116711695319
7628,6.5037765905619915
7629,6.7221987140677735
7630,6.588472200624552
7631,6.324248042299245
7632,6.142397587455749
7633,5.716309803464867
7634,5.4969348761712755
7635,5.247761692923465
7636,4.726644169520193
7637,4.8179451978066075
7638,5.40512073256896
7639,6.051559270762899
7640,6.944122760000471
7641,6.629165250852358
7642,6.3126091964619855
7643,6.592995126531189
7644,6.817946718864599
7645,6.846579699817267
7646,6.805160885870392
7647,6.8952945862183785
7648,7.122027647052436
7649,7.394341924778017
7650,7.465292029722749
7651,7.103112261346226
7652,6.542432039023563
7653,6.6082227947887
7654,6.574790934838798
7655,6.467973248466384
7656,6.420722961359314
7657,6.17666788108542
7658,5.773150336002277
7659,5.386805571039703
7660,4.95441596626576
7661,4.893077194073866
7662,5.753053766766622
7663,6.426018695349437
7664,7.069830395746149
7665,6.811467683076462
7666,6.465601429676728
7667,6.695521261046285
7668,6.871684522437071
7669,6.9169081551327505
7670,6.947636659998622
7671,7.057388383806464
7672,7.12791889946146
7673,7.437829901508182
7674,7.624426606313397
7675,7.153416389150368
7676,6.882724511489313
7677,6.980646862908665
7678,6.847619452220402
7679,6.473239109124595
7680,6.335176633912959
7681,6.029796338543605
7682,5.704770192984155
7683,5.160825761947539
7684,4.925927339366012
7685,4.940431122581074
7686,5.507956989285055
7687,6.275636723782325
7688,6.888449547543674
7689,6.700622704225236
7690,6.428203444448546
7691,6.614881363786662
7692,6.766874092514172
7693,6.863037906807791
7694,6.891581126120995
7695,6.993017088230319
7696,7.09212626459238
7697,7.367221070526509
7698,7.451541631848804
7699,7.133499952306565
7700,6.966147968663311
7701,6.857668144159642
7702,6.71952591095475
7703,6.373859391686099
7704,6.047612654837049
7705,5.818001429910912
7706,5.488948855134303
7707,5.1077226177822315
7708,4.564344844592343
7709,4.627353066667159
7710,5.380785483034648
7711,6.007378706293855
7712,6.840468635175284
7713,6.764966567974338
7714,6.450285181293519
7715,6.638266486526584
7716,6.803397078685919
7717,6.881940481706471
7718,6.920920749771031
7719,7.0397395890949195
7720,7.0952661560727135
7721,7.3884299309289565
7722,7.557141053720604
7723,7.216722310447661
7724,6.955052972814614
7725,6.91984896614758
7726,6.760085959201507
7727,6.461500218093136
7728,6.270853354717403
7729,5.962198153049113
7730,5.610486685244202
7731,5.21487779452442
7732,4.777589853740769
7733,5.12676079053687
7734,5.6713403830562505
7735,6.446014321700654
7736,7.000989649409329
7737,6.913491764284647
7738,6.5271462438239825
7739,6.764569431866946
7740,6.880117417940098
7741,6.936386583816313
7742,6.94535937364826
7743,7.038934775349134
7744,7.127316697184799
7745,7.478229461408516
7746,7.641792729552683
7747,7.3196969120244395
7748,7.043277250297223
7749,7.118383042944298
7750,6.865991899843192
7751,6.540275557080138
7752,6.346511745961332
7753,6.216466207641608
7754,5.688567530919834
7755,5.2556029439113585
7756,4.8315492510046605
7757,4.6584088248381565
7758,5.100818281029654
7759,5.491194755078041
7760,6.256136951854505
7761,6.388405585714119
7762,6.4487985952068145
7763,6.7674619414558075
7764,6.979330594320837
7765,7.067560915813099
7766,7.096326868034476
7767,7.254673063409532
7768,7.319168940188488
7769,7.266643080932061
7770,7.169713490801852
7771,6.825216277472223
7772,6.770633887146577
7773,7.055013721863961
7774,6.938771681745799
7775,6.641680293979861
7776,6.1917226447315965
7777,5.9460911630916335
7778,5.55433082883007
7779,5.119964824824299
7780,4.532620482927213
7781,4.528820491118977
7782,4.923941260030917
7783,5.270248791870116
7784,5.947050009467398
7785,6.207986190253137
7786,6.2791792082068225
7787,6.700520388174405
7788,6.979037718016098
7789,7.069696403364755
7790,7.1498703843388585
7791,7.237568598991087
7792,7.33982804485814
7793,7.294695718489008
7794,6.939411367333006
7795,6.592772020264812
7796,6.55456580374074
7797,6.82552616502553
7798,6.6354033825700816
7799,6.459361602118241
7800,6.318628515441862
7801,5.960710979672693
7802,5.663726262041845
7803,5.138769496063376
7804,4.76341246295456
7805,4.7362759291460055
7806,5.530725531823209
7807,6.215547836313901
7808,6.798737413315147
7809,6.766557239559033
7810,6.413671903246058
7811,6.632912365711201
7812,6.762365676999571
7813,6.714322645180122
7814,6.941665349247312
7815,7.040224829764648
7816,6.930640435605491
7817,7.395733885545533
7818,7.528700594218349
7819,7.170776435454147
7820,6.903277613434345
7821,6.907575750809671
7822,6.712656837563349
7823,6.299632438890881
7824,6.221004173189468
7825,5.920371774293247
7826,5.620619406428642
7827,5.189547660775173
7828,4.777268153352269
7829,4.906321968168929
7830,5.542457490193097
7831,6.314347153219027
7832,6.830050448076169
7833,6.596653185167424
7834,6.338518485141568
7835,6.310749542002653
7836,3.9798707336763206
7837,6.4796335291820775
7838,6.737555270564015
7839,6.895307976638837
7840,6.908071828277056
7841,7.201655873757644
7842,7.344695074294847
7843,7.026061826481533
7844,6.820220250805195
7845,6.887466419542916
7846,6.768478732585668
7847,6.346238432591481
7848,5.99144348723499
7849,5.6864288260896
7850,5.250662083000133
7851,4.992728599633568
7852,4.501284938647454
7853,4.512616932040467
7854,5.053508942551969
7855,5.382427492800908
7856,6.5401470044063235
7857,6.646786071132597
7858,6.399832677924255
7859,6.681453940354853
7860,6.809411136222449
7861,6.821304049061488
7862,6.837580273575762
7863,6.964874282127308
7864,7.076850332429866
7865,7.400419382272134
7866,7.521827645402269
7867,7.064675059730059
7868,6.81533651900492
7869,6.840158573394954
7870,6.747896902624092
7871,6.445873535242767
7872,6.231259957897635
7873,5.812110747584709
7874,5.4239584990292204
7875,5.099886128470732
7876,4.5153654889302635
7877,4.582443838590216
7878,5.147646068698863
7879,5.833104680410376
7880,6.780849287568054
7881,6.731899318264109
7882,6.483798797127082
7883,6.7036531971333915
7884,6.861778674209174
7885,6.939297181657719
7886,6.9694321685737775
7887,7.058781780946802
7888,7.1316688695582915
7889,7.408743307360853
7890,7.61774419634977
7891,7.258284529550611
7892,7.040814552007594
7893,7.103586781184803
7894,6.943099401069761
7895,6.562021568044426
7896,6.541985334909541
7897,6.329605810290913
